YEAR,JURISDICTION,AGE_GROUP,METRIC,DETECTION_METHOD,FINES
2023,NSW,17-25,unlicensed_driving,Police issued,112
2023,NSW,26-39,unlicensed_driving,Police issued,234
2023,NSW,40-64,unlicensed_driving,Police issued,154
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,14
2023,NSW,26-39,unlicensed_driving,Police issued,37
2023,NSW,40-64,unlicensed_driving,Police issued,25
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,6
2023,NSW,26-39,unlicensed_driving,Police issued,3
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,9
2023,NT,26-39,unlicensed_driving,Police issued,8
2023,NT,40-64,unlicensed_driving,Police issued,8
2023,SA,0-16,unlicensed_driving,Police issued,1
2023,SA,17-25,unlicensed_driving,Police issued,78
2023,SA,26-39,unlicensed_driving,Police issued,253
2023,SA,40-64,unlicensed_driving,Police issued,209
2023,SA,65 and over,unlicensed_driving,Police issued,19
2023,TAS,17-25,unlicensed_driving,Police issued,2
2023,TAS,26-39,unlicensed_driving,Police issued,6
2023,TAS,40-64,unlicensed_driving,Police issued,8
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,33
2023,VIC,26-39,unlicensed_driving,Police issued,94
2023,VIC,40-64,unlicensed_driving,Police issued,53
2023,VIC,65 and over,unlicensed_driving,Police issued,9
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,97
2023,VIC,26-39,unlicensed_driving,Police issued,229
2023,VIC,40-64,unlicensed_driving,Police issued,122
2023,VIC,65 and over,unlicensed_driving,Police issued,14
2023,VIC,17-25,unlicensed_driving,Police issued,9
2023,VIC,26-39,unlicensed_driving,Police issued,33
2023,VIC,40-64,unlicensed_driving,Police issued,17
2023,VIC,65 and over,unlicensed_driving,Police issued,3
2023,VIC,17-25,unlicensed_driving,Police issued,4
2023,VIC,26-39,unlicensed_driving,Police issued,7
2023,VIC,40-64,unlicensed_driving,Police issued,7
2023,WA,17-25,unlicensed_driving,Police issued,28
2023,WA,26-39,unlicensed_driving,Police issued,69
2023,WA,40-64,unlicensed_driving,Police issued,44
2023,WA,65 and over,unlicensed_driving,Police issued,4
2023,ACT,0-16,unlicensed_driving,Police issued,2
2023,ACT,17-25,unlicensed_driving,Police issued,6
2023,ACT,26-39,unlicensed_driving,Police issued,7
2023,ACT,40-64,unlicensed_driving,Police issued,3
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,45
2023,NSW,26-39,unlicensed_driving,Police issued,56
2023,NSW,40-64,unlicensed_driving,Police issued,52
2023,NSW,65 and over,unlicensed_driving,Police issued,8
2023,NSW,0-16,unlicensed_driving,Police issued,4
2023,NSW,17-25,unlicensed_driving,Police issued,93
2023,NSW,26-39,unlicensed_driving,Police issued,152
2023,NSW,40-64,unlicensed_driving,Police issued,102
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,17-25,unlicensed_driving,Police issued,13
2023,NSW,26-39,unlicensed_driving,Police issued,13
2023,NSW,40-64,unlicensed_driving,Police issued,16
2023,NSW,65 and over,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,3
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,3
2023,NT,26-39,unlicensed_driving,Police issued,15
2023,NT,40-64,unlicensed_driving,Police issued,7
2023,SA,17-25,unlicensed_driving,Police issued,89
2023,SA,26-39,unlicensed_driving,Police issued,259
2023,SA,40-64,unlicensed_driving,Police issued,220
2023,SA,65 and over,unlicensed_driving,Police issued,19
2023,TAS,17-25,unlicensed_driving,Police issued,3
2023,TAS,26-39,unlicensed_driving,Police issued,14
2023,TAS,40-64,unlicensed_driving,Police issued,4
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,37
2023,VIC,26-39,unlicensed_driving,Police issued,76
2023,VIC,40-64,unlicensed_driving,Police issued,59
2023,VIC,65 and over,unlicensed_driving,Police issued,3
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,128
2023,VIC,26-39,unlicensed_driving,Police issued,278
2023,VIC,40-64,unlicensed_driving,Police issued,146
2023,VIC,65 and over,unlicensed_driving,Police issued,11
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,6
2023,VIC,26-39,unlicensed_driving,Police issued,29
2023,VIC,40-64,unlicensed_driving,Police issued,24
2023,VIC,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,3
2023,VIC,26-39,unlicensed_driving,Police issued,6
2023,VIC,40-64,unlicensed_driving,Police issued,5
2023,WA,17-25,unlicensed_driving,Police issued,29
2023,WA,26-39,unlicensed_driving,Police issued,63
2023,WA,40-64,unlicensed_driving,Police issued,43
2023,WA,65 and over,unlicensed_driving,Police issued,2
2023,ACT,17-25,unlicensed_driving,Police issued,12
2023,ACT,26-39,unlicensed_driving,Police issued,8
2023,ACT,40-64,unlicensed_driving,Police issued,6
2023,ACT,65 and over,unlicensed_driving,Police issued,1
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,50
2023,NSW,26-39,unlicensed_driving,Police issued,85
2023,NSW,40-64,unlicensed_driving,Police issued,55
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,71
2023,NSW,26-39,unlicensed_driving,Police issued,175
2023,NSW,40-64,unlicensed_driving,Police issued,112
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,17-25,unlicensed_driving,Police issued,14
2023,NSW,26-39,unlicensed_driving,Police issued,25
2023,NSW,40-64,unlicensed_driving,Police issued,25
2023,NSW,65 and over,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,9
2023,NT,26-39,unlicensed_driving,Police issued,13
2023,NT,40-64,unlicensed_driving,Police issued,6
2023,SA,17-25,unlicensed_driving,Police issued,105
2023,SA,26-39,unlicensed_driving,Police issued,289
2023,SA,40-64,unlicensed_driving,Police issued,249
2023,SA,65 and over,unlicensed_driving,Police issued,17
2023,TAS,17-25,unlicensed_driving,Police issued,2
2023,TAS,26-39,unlicensed_driving,Police issued,5
2023,TAS,40-64,unlicensed_driving,Police issued,3
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,26
2023,VIC,26-39,unlicensed_driving,Police issued,92
2023,VIC,40-64,unlicensed_driving,Police issued,58
2023,VIC,65 and over,unlicensed_driving,Police issued,7
2023,VIC,0-16,unlicensed_driving,Police issued,3
2023,VIC,17-25,unlicensed_driving,Police issued,118
2023,VIC,26-39,unlicensed_driving,Police issued,249
2023,VIC,40-64,unlicensed_driving,Police issued,130
2023,VIC,65 and over,unlicensed_driving,Police issued,10
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,12
2023,VIC,26-39,unlicensed_driving,Police issued,36
2023,VIC,40-64,unlicensed_driving,Police issued,15
2023,VIC,65 and over,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,3
2023,VIC,26-39,unlicensed_driving,Police issued,4
2023,WA,17-25,unlicensed_driving,Police issued,40
2023,WA,26-39,unlicensed_driving,Police issued,82
2023,WA,40-64,unlicensed_driving,Police issued,62
2023,WA,65 and over,unlicensed_driving,Police issued,7
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,5
2023,ACT,26-39,unlicensed_driving,Police issued,5
2023,ACT,40-64,unlicensed_driving,Police issued,7
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,39
2023,NSW,26-39,unlicensed_driving,Police issued,68
2023,NSW,40-64,unlicensed_driving,Police issued,60
2023,NSW,65 and over,unlicensed_driving,Police issued,2
2023,NSW,0-16,unlicensed_driving,Police issued,4
2023,NSW,17-25,unlicensed_driving,Police issued,95
2023,NSW,26-39,unlicensed_driving,Police issued,152
2023,NSW,40-64,unlicensed_driving,Police issued,91
2023,NSW,65 and over,unlicensed_driving,Police issued,6
2023,NSW,17-25,unlicensed_driving,Police issued,13
2023,NSW,26-39,unlicensed_driving,Police issued,21
2023,NSW,40-64,unlicensed_driving,Police issued,14
2023,NSW,65 and over,unlicensed_driving,Police issued,3
2023,NSW,26-39,unlicensed_driving,Police issued,3
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,2
2023,NT,17-25,unlicensed_driving,Police issued,5
2023,NT,26-39,unlicensed_driving,Police issued,17
2023,NT,40-64,unlicensed_driving,Police issued,12
2023,SA,17-25,unlicensed_driving,Police issued,100
2023,SA,26-39,unlicensed_driving,Police issued,275
2023,SA,40-64,unlicensed_driving,Police issued,238
2023,SA,65 and over,unlicensed_driving,Police issued,21
2023,TAS,17-25,unlicensed_driving,Police issued,4
2023,TAS,26-39,unlicensed_driving,Police issued,12
2023,TAS,40-64,unlicensed_driving,Police issued,7
2023,VIC,0-16,unlicensed_driving,Police issued,3
2023,VIC,17-25,unlicensed_driving,Police issued,33
2023,VIC,26-39,unlicensed_driving,Police issued,83
2023,VIC,40-64,unlicensed_driving,Police issued,60
2023,VIC,65 and over,unlicensed_driving,Police issued,6
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,140
2023,VIC,26-39,unlicensed_driving,Police issued,234
2023,VIC,40-64,unlicensed_driving,Police issued,107
2023,VIC,65 and over,unlicensed_driving,Police issued,9
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,13
2023,VIC,26-39,unlicensed_driving,Police issued,20
2023,VIC,40-64,unlicensed_driving,Police issued,8
2023,VIC,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,2
2023,VIC,26-39,unlicensed_driving,Police issued,7
2023,VIC,40-64,unlicensed_driving,Police issued,2
2023,WA,17-25,unlicensed_driving,Police issued,40
2023,WA,26-39,unlicensed_driving,Police issued,58
2023,WA,40-64,unlicensed_driving,Police issued,45
2023,WA,65 and over,unlicensed_driving,Police issued,8
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,8
2023,ACT,26-39,unlicensed_driving,Police issued,8
2023,ACT,40-64,unlicensed_driving,Police issued,1
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,30
2023,NSW,26-39,unlicensed_driving,Police issued,74
2023,NSW,40-64,unlicensed_driving,Police issued,57
2023,NSW,65 and over,unlicensed_driving,Police issued,5
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,67
2023,NSW,26-39,unlicensed_driving,Police issued,148
2023,NSW,40-64,unlicensed_driving,Police issued,98
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,17-25,unlicensed_driving,Police issued,6
2023,NSW,26-39,unlicensed_driving,Police issued,20
2023,NSW,40-64,unlicensed_driving,Police issued,19
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,3
2023,NT,17-25,unlicensed_driving,Police issued,7
2023,NT,26-39,unlicensed_driving,Police issued,20
2023,NT,40-64,unlicensed_driving,Police issued,5
2023,NT,65 and over,unlicensed_driving,Police issued,1
2023,SA,17-25,unlicensed_driving,Police issued,105
2023,SA,26-39,unlicensed_driving,Police issued,276
2023,SA,40-64,unlicensed_driving,Police issued,204
2023,SA,65 and over,unlicensed_driving,Police issued,25
2023,TAS,17-25,unlicensed_driving,Police issued,2
2023,TAS,26-39,unlicensed_driving,Police issued,10
2023,TAS,40-64,unlicensed_driving,Police issued,6
2023,VIC,0-16,unlicensed_driving,Police issued,6
2023,VIC,17-25,unlicensed_driving,Police issued,28
2023,VIC,26-39,unlicensed_driving,Police issued,96
2023,VIC,40-64,unlicensed_driving,Police issued,68
2023,VIC,65 and over,unlicensed_driving,Police issued,6
2023,VIC,0-16,unlicensed_driving,Police issued,3
2023,VIC,17-25,unlicensed_driving,Police issued,110
2023,VIC,26-39,unlicensed_driving,Police issued,222
2023,VIC,40-64,unlicensed_driving,Police issued,120
2023,VIC,65 and over,unlicensed_driving,Police issued,16
2023,VIC,17-25,unlicensed_driving,Police issued,7
2023,VIC,26-39,unlicensed_driving,Police issued,19
2023,VIC,40-64,unlicensed_driving,Police issued,25
2023,VIC,65 and over,unlicensed_driving,Police issued,2
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,1
2023,VIC,26-39,unlicensed_driving,Police issued,3
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,48
2023,WA,26-39,unlicensed_driving,Police issued,78
2023,WA,40-64,unlicensed_driving,Police issued,55
2023,WA,65 and over,unlicensed_driving,Police issued,3
2023,ACT,17-25,unlicensed_driving,Police issued,4
2023,ACT,26-39,unlicensed_driving,Police issued,11
2023,ACT,40-64,unlicensed_driving,Police issued,6
2023,NSW,0-16,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,33
2023,NSW,26-39,unlicensed_driving,Police issued,97
2023,NSW,40-64,unlicensed_driving,Police issued,55
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,0-16,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,88
2023,NSW,26-39,unlicensed_driving,Police issued,131
2023,NSW,40-64,unlicensed_driving,Police issued,91
2023,NSW,65 and over,unlicensed_driving,Police issued,4
2023,NSW,17-25,unlicensed_driving,Police issued,5
2023,NSW,26-39,unlicensed_driving,Police issued,21
2023,NSW,40-64,unlicensed_driving,Police issued,16
2023,NSW,65 and over,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NSW,26-39,unlicensed_driving,Police issued,1
2023,NSW,40-64,unlicensed_driving,Police issued,2
2023,NSW,40-64,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,1
2023,NT,17-25,unlicensed_driving,Police issued,7
2023,NT,26-39,unlicensed_driving,Police issued,10
2023,NT,40-64,unlicensed_driving,Police issued,10
2023,SA,17-25,unlicensed_driving,Police issued,101
2023,SA,26-39,unlicensed_driving,Police issued,239
2023,SA,40-64,unlicensed_driving,Police issued,208
2023,SA,65 and over,unlicensed_driving,Police issued,21
2023,TAS,17-25,unlicensed_driving,Police issued,3
2023,TAS,26-39,unlicensed_driving,Police issued,7
2023,TAS,40-64,unlicensed_driving,Police issued,6
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,34
2023,VIC,26-39,unlicensed_driving,Police issued,82
2023,VIC,40-64,unlicensed_driving,Police issued,73
2023,VIC,65 and over,unlicensed_driving,Police issued,2
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,142
2023,VIC,26-39,unlicensed_driving,Police issued,249
2023,VIC,40-64,unlicensed_driving,Police issued,133
2023,VIC,65 and over,unlicensed_driving,Police issued,12
2023,VIC,17-25,unlicensed_driving,Police issued,8
2023,VIC,26-39,unlicensed_driving,Police issued,22
2023,VIC,40-64,unlicensed_driving,Police issued,23
2023,VIC,65 and over,unlicensed_driving,Police issued,2
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,1
2023,VIC,26-39,unlicensed_driving,Police issued,3
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,WA,17-25,unlicensed_driving,Police issued,50
2023,WA,26-39,unlicensed_driving,Police issued,85
2023,WA,40-64,unlicensed_driving,Police issued,49
2023,WA,65 and over,unlicensed_driving,Police issued,8
2023,ACT,0-16,unlicensed_driving,Police issued,1
2023,ACT,17-25,unlicensed_driving,Police issued,4
2023,ACT,26-39,unlicensed_driving,Police issued,5
2023,ACT,40-64,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,34
2023,NSW,26-39,unlicensed_driving,Police issued,82
2023,NSW,40-64,unlicensed_driving,Police issued,57
2023,NSW,65 and over,unlicensed_driving,Police issued,10
2023,NSW,0-16,unlicensed_driving,Police issued,2
2023,NSW,17-25,unlicensed_driving,Police issued,116
2023,NSW,26-39,unlicensed_driving,Police issued,155
2023,NSW,40-64,unlicensed_driving,Police issued,98
2023,NSW,65 and over,unlicensed_driving,Police issued,7
2023,NSW,17-25,unlicensed_driving,Police issued,8
2023,NSW,26-39,unlicensed_driving,Police issued,16
2023,NSW,40-64,unlicensed_driving,Police issued,12
2023,NSW,65 and over,unlicensed_driving,Police issued,1
2023,NSW,17-25,unlicensed_driving,Police issued,2
2023,NSW,40-64,unlicensed_driving,Police issued,3
2023,NSW,17-25,unlicensed_driving,Police issued,26
2023,NSW,26-39,unlicensed_driving,Police issued,55
2023,NSW,40-64,unlicensed_driving,Police issued,31
2023,NSW,65 and over,unlicensed_driving,Police issued,6
2023,NSW,26-39,unlicensed_driving,Police issued,3
2023,NT,17-25,unlicensed_driving,Police issued,5
2023,NT,26-39,unlicensed_driving,Police issued,13
2023,NT,40-64,unlicensed_driving,Police issued,9
2023,NT,65 and over,unlicensed_driving,Police issued,1
2023,SA,0-16,unlicensed_driving,Police issued,1
2023,SA,17-25,unlicensed_driving,Police issued,81
2023,SA,26-39,unlicensed_driving,Police issued,230
2023,SA,40-64,unlicensed_driving,Police issued,249
2023,SA,65 and over,unlicensed_driving,Police issued,16
2023,TAS,17-25,unlicensed_driving,Police issued,4
2023,TAS,26-39,unlicensed_driving,Police issued,7
2023,TAS,40-64,unlicensed_driving,Police issued,11
2023,TAS,65 and over,unlicensed_driving,Police issued,1
2023,VIC,0-16,unlicensed_driving,Police issued,2
2023,VIC,17-25,unlicensed_driving,Police issued,44
2023,VIC,26-39,unlicensed_driving,Police issued,96
2023,VIC,40-64,unlicensed_driving,Police issued,63
2023,VIC,65 and over,unlicensed_driving,Police issued,9
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,129
2023,VIC,26-39,unlicensed_driving,Police issued,253
2023,VIC,40-64,unlicensed_driving,Police issued,122
2023,VIC,65 and over,unlicensed_driving,Police issued,15
2023,VIC,0-16,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,8
2023,VIC,26-39,unlicensed_driving,Police issued,30
2023,VIC,40-64,unlicensed_driving,Police issued,19
2023,VIC,65 and over,unlicensed_driving,Police issued,3
2023,VIC,40-64,unlicensed_driving,Police issued,1
2023,VIC,17-25,unlicensed_driving,Police issued,1
2023,VIC,26-39,unlicensed_driving,Police issued,3
2023,WA,17-25,unlicensed_driving,Police issued,30
2023,WA,26-39,unlicensed_driving,Police issued,51
